user_id,item_id,view_mode,rating,timestamp,view_mode_encoded,implicit_score
386,173,purchase,2,2026-01-05 16:59:47.306638,1,3
785,163,view,2,2026-01-05 16:58:47.306638,2,1
104,104,purchase,5,2026-01-05 16:57:47.306638,1,3
393,199,add_to_cart,2,2026-01-05 16:56:47.306638,0,2
811,169,add_to_cart,1,2026-01-05 16:55:47.306638,0,2
246,189,view,1,2026-01-05 16:54:47.306638,2,1
176,103,add_to_cart,5,2026-01-05 16:53:47.306638,0,2
39,138,view,4,2026-01-05 16:52:47.306638,2,1
477,134,add_to_cart,1,2026-01-05 16:51:47.306638,0,2
682,100,view,1,2026-01-05 16:50:47.306638,2,1
759,123,purchase,5,2026-01-05 16:49:47.306638,1,3
538,156,purchase,3,2026-01-05 16:48:47.306638,1,3
867,199,view,2,2026-01-05 16:47:47.306638,2,1
818,169,view,1,2026-01-05 16:46:47.306638,2,1
921,140,add_to_cart,3,2026-01-05 16:45:47.306638,0,2
408,153,view,4,2026-01-05 16:44:47.306638,2,1
525,145,purchase,3,2026-01-05 16:43:47.306638,1,3
828,159,view,5,2026-01-05 16:42:47.306638,2,1
506,159,view,4,2026-01-05 16:41:47.306638,2,1
903,156,purchase,4,2026-01-05 16:40:47.306638,1,3
825,130,add_to_cart,3,2026-01-05 16:39:47.306638,0,2
36,183,add_to_cart,5,2026-01-05 16:38:47.306638,0,2
685,123,view,1,2026-01-05 16:37:47.306638,2,1
20,188,add_to_cart,3,2026-01-05 16:36:47.306638,0,2
321,135,view,1,2026-01-05 16:35:47.306638,2,1
776,184,add_to_cart,3,2026-01-05 16:34:47.306638,0,2
512,129,add_to_cart,1,2026-01-05 16:33:47.306638,0,2
400,123,view,3,2026-01-05 16:32:47.306638,2,1
654,129,view,4,2026-01-05 16:31:47.306638,2,1
883,185,view,2,2026-01-05 16:30:47.306638,2,1
471,191,add_to_cart,4,2026-01-05 16:29:47.306638,0,2
143,106,view,1,2026-01-05 16:28:47.306638,2,1
92,134,add_to_cart,5,2026-01-05 16:27:47.306638,0,2
354,154,view,4,2026-01-05 16:26:47.306638,2,1
834,191,add_to_cart,2,2026-01-05 16:25:47.306638,0,2
800,113,add_to_cart,1,2026-01-05 16:24:47.306638,0,2
727,109,view,4,2026-01-05 16:23:47.306638,2,1
854,179,view,3,2026-01-05 16:22:47.306638,2,1
51,115,view,5,2026-01-05 16:21:47.306638,2,1
665,153,add_to_cart,1,2026-01-05 16:20:47.306638,0,2
698,194,add_to_cart,4,2026-01-05 16:19:47.306638,0,2
575,188,view,1,2026-01-05 16:18:47.306638,2,1
190,176,add_to_cart,3,2026-01-05 16:17:47.306638,0,2
125,169,view,2,2026-01-05 16:16:47.306638,2,1
150,143,view,4,2026-01-05 16:15:47.306638,2,1
314,172,purchase,1,2026-01-05 16:14:47.306638,1,3
570,144,view,1,2026-01-05 16:13:47.306638,2,1
342,199,view,1,2026-01-05 16:12:47.306638,2,1
305,155,view,2,2026-01-05 16:11:47.306638,2,1
692,183,view,1,2026-01-05 16:10:47.306638,2,1
682,181,view,5,2026-01-05 16:09:47.306638,2,1
838,156,view,5,2026-01-05 16:08:47.306638,2,1
783,120,add_to_cart,1,2026-01-05 16:07:47.306638,0,2
54,167,view,5,2026-01-05 16:06:47.306638,2,1
444,149,view,4,2026-01-05 16:05:47.306638,2,1
613,132,view,5,2026-01-05 16:04:47.306638,2,1
264,190,view,1,2026-01-05 16:03:47.306638,2,1
53,106,add_to_cart,3,2026-01-05 16:02:47.306638,0,2
572,169,purchase,4,2026-01-05 16:01:47.306638,1,3
620,114,view,2,2026-01-05 16:00:47.306638,2,1
5,181,purchase,1,2026-01-05 15:59:47.306638,1,3
103,131,view,2,2026-01-05 15:58:47.306638,2,1
196,174,view,3,2026-01-05 15:57:47.306638,2,1
774,119,view,2,2026-01-05 15:56:47.306638,2,1
877,187,view,1,2026-01-05 15:55:47.306638,2,1
884,114,view,1,2026-01-05 15:54:47.306638,2,1
350,147,add_to_cart,3,2026-01-05 15:53:47.306638,0,2
47,170,view,1,2026-01-05 15:52:47.306638,2,1
867,120,purchase,3,2026-01-05 15:51:47.306638,1,3
823,141,view,3,2026-01-05 15:50:47.306638,2,1
820,125,view,1,2026-01-05 15:49:47.306638,2,1
656,113,add_to_cart,5,2026-01-05 15:48:47.306638,0,2
269,156,view,3,2026-01-05 15:47:47.306638,2,1
370,136,view,1,2026-01-05 15:46:47.306638,2,1
636,157,add_to_cart,5,2026-01-05 15:45:47.306638,0,2
106,120,purchase,3,2026-01-05 15:44:47.306638,1,3
670,181,add_to_cart,5,2026-01-05 15:43:47.306638,0,2
659,168,add_to_cart,4,2026-01-05 15:42:47.306638,0,2
657,102,add_to_cart,4,2026-01-05 15:41:47.306638,0,2
120,186,purchase,5,2026-01-05 15:40:47.306638,1,3
831,189,view,3,2026-01-05 15:39:47.306638,2,1
787,136,view,1,2026-01-05 15:38:47.306638,2,1
604,187,view,2,2026-01-05 15:37:47.306638,2,1
58,148,view,1,2026-01-05 15:36:47.306638,2,1
346,118,add_to_cart,2,2026-01-05 15:35:47.306638,0,2
741,188,add_to_cart,2,2026-01-05 15:34:47.306638,0,2
474,184,view,3,2026-01-05 15:33:47.306638,2,1
117,111,view,5,2026-01-05 15:32:47.306638,2,1
830,160,add_to_cart,1,2026-01-05 15:31:47.306638,0,2
791,140,view,5,2026-01-05 15:30:47.306638,2,1
127,132,add_to_cart,4,2026-01-05 15:29:47.306638,0,2
393,149,view,3,2026-01-05 15:28:47.306638,2,1
908,167,view,3,2026-01-05 15:27:47.306638,2,1
641,170,view,4,2026-01-05 15:26:47.306638,2,1
58,185,view,1,2026-01-05 15:25:47.306638,2,1
634,132,add_to_cart,4,2026-01-05 15:24:47.306638,0,2
513,180,purchase,1,2026-01-05 15:23:47.306638,1,3
751,123,add_to_cart,2,2026-01-05 15:22:47.306638,0,2
802,160,view,3,2026-01-05 15:21:47.306638,2,1
96,160,view,1,2026-01-05 15:20:47.306638,2,1
638,197,add_to_cart,5,2026-01-05 15:19:47.306638,0,2
118,127,add_to_cart,5,2026-01-05 15:18:47.306638,0,2
560,157,view,3,2026-01-05 15:17:47.306638,2,1
601,142,view,4,2026-01-05 15:16:47.306638,2,1
488,140,add_to_cart,4,2026-01-05 15:15:47.306638,0,2
237,138,view,1,2026-01-05 15:14:47.306638,2,1
885,185,view,4,2026-01-05 15:13:47.306638,2,1
897,148,view,3,2026-01-05 15:12:47.306638,2,1
272,116,view,1,2026-01-05 15:11:47.306638,2,1
189,197,purchase,2,2026-01-05 15:10:47.306638,1,3
704,169,purchase,4,2026-01-05 15:09:47.306638,1,3
447,169,view,4,2026-01-05 15:08:47.306638,2,1
581,197,view,1,2026-01-05 15:07:47.306638,2,1
790,164,view,5,2026-01-05 15:06:47.306638,2,1
861,173,view,4,2026-01-05 15:05:47.306638,2,1
247,184,view,3,2026-01-05 15:04:47.306638,2,1
76,104,add_to_cart,4,2026-01-05 15:03:47.306638,0,2
154,101,view,2,2026-01-05 15:02:47.306638,2,1
656,121,view,4,2026-01-05 15:01:47.306638,2,1
435,156,view,5,2026-01-05 15:00:47.306638,2,1
86,165,view,4,2026-01-05 14:59:47.306638,2,1
697,173,view,1,2026-01-05 14:58:47.306638,2,1
285,197,view,4,2026-01-05 14:57:47.306638,2,1
220,115,purchase,5,2026-01-05 14:56:47.306638,1,3
69,150,view,1,2026-01-05 14:55:47.306638,2,1
47,138,view,3,2026-01-05 14:54:47.306638,2,1
94,185,purchase,1,2026-01-05 14:53:47.306638,1,3
750,175,purchase,2,2026-01-05 14:52:47.306638,1,3
453,187,view,1,2026-01-05 14:51:47.306638,2,1
204,139,add_to_cart,3,2026-01-05 14:50:47.306638,0,2
912,137,view,4,2026-01-05 14:49:47.306638,2,1
218,159,view,1,2026-01-05 14:48:47.306638,2,1
474,158,view,1,2026-01-05 14:47:47.306638,2,1
432,109,add_to_cart,1,2026-01-05 14:46:47.306638,0,2
341,198,add_to_cart,1,2026-01-05 14:45:47.306638,0,2
551,163,view,3,2026-01-05 14:44:47.306638,2,1
612,162,view,5,2026-01-05 14:43:47.306638,2,1
289,148,add_to_cart,5,2026-01-05 14:42:47.306638,0,2
254,163,view,1,2026-01-05 14:41:47.306638,2,1
734,131,view,3,2026-01-05 14:40:47.306638,2,1
357,106,add_to_cart,3,2026-01-05 14:39:47.306638,0,2
23,120,add_to_cart,1,2026-01-05 14:38:47.306638,0,2
762,119,add_to_cart,2,2026-01-05 14:37:47.306638,0,2
522,125,purchase,1,2026-01-05 14:36:47.306638,1,3
758,167,view,2,2026-01-05 14:35:47.306638,2,1
837,185,add_to_cart,1,2026-01-05 14:34:47.306638,0,2
100,114,add_to_cart,2,2026-01-05 14:33:47.306638,0,2
802,184,view,2,2026-01-05 14:32:47.306638,2,1
180,178,view,1,2026-01-05 14:31:47.306638,2,1
223,185,view,2,2026-01-05 14:30:47.306638,2,1
906,191,view,4,2026-01-05 14:29:47.306638,2,1
762,113,add_to_cart,5,2026-01-05 14:28:47.306638,0,2
659,126,add_to_cart,3,2026-01-05 14:27:47.306638,0,2
442,139,view,2,2026-01-05 14:26:47.306638,2,1
608,157,view,2,2026-01-05 14:25:47.306638,2,1
769,127,purchase,3,2026-01-05 14:24:47.306638,1,3
325,125,view,2,2026-01-05 14:23:47.306638,2,1
516,162,view,3,2026-01-05 14:22:47.306638,2,1
16,165,view,1,2026-01-05 14:21:47.306638,2,1
792,124,view,4,2026-01-05 14:20:47.306638,2,1
336,102,view,4,2026-01-05 14:19:47.306638,2,1
759,171,view,5,2026-01-05 14:18:47.306638,2,1
258,143,view,2,2026-01-05 14:17:47.306638,2,1
497,196,view,5,2026-01-05 14:16:47.306638,2,1
896,141,view,1,2026-01-05 14:15:47.306638,2,1
160,198,view,4,2026-01-05 14:14:47.306638,2,1
475,105,add_to_cart,1,2026-01-05 14:13:47.306638,0,2
852,138,add_to_cart,1,2026-01-05 14:12:47.306638,0,2
664,151,view,2,2026-01-05 14:11:47.306638,2,1
908,122,view,1,2026-01-05 14:10:47.306638,2,1
690,188,add_to_cart,4,2026-01-05 14:09:47.306638,0,2
675,149,view,5,2026-01-05 14:08:47.306638,2,1
380,142,view,4,2026-01-05 14:07:47.306638,2,1
545,118,add_to_cart,2,2026-01-05 14:06:47.306638,0,2
691,168,purchase,4,2026-01-05 14:05:47.306638,1,3
427,150,add_to_cart,3,2026-01-05 14:04:47.306638,0,2
613,110,view,5,2026-01-05 14:03:47.306638,2,1
268,111,add_to_cart,3,2026-01-05 14:02:47.306638,0,2
835,173,view,3,2026-01-05 14:01:47.306638,2,1
577,107,add_to_cart,2,2026-01-05 14:00:47.306638,0,2
417,123,view,1,2026-01-05 13:59:47.306638,2,1
168,191,view,3,2026-01-05 13:58:47.306638,2,1
842,140,add_to_cart,4,2026-01-05 13:57:47.306638,0,2
43,135,view,1,2026-01-05 13:56:47.306638,2,1
556,200,view,4,2026-01-05 13:55:47.306638,2,1
285,184,purchase,4,2026-01-05 13:54:47.306638,1,3
397,171,view,1,2026-01-05 13:53:47.306638,2,1
12,154,view,1,2026-01-05 13:52:47.306638,2,1
607,108,view,4,2026-01-05 13:51:47.306638,2,1
302,146,add_to_cart,2,2026-01-05 13:50:47.306638,0,2
898,114,add_to_cart,5,2026-01-05 13:49:47.306638,0,2
253,147,view,5,2026-01-05 13:48:47.306638,2,1
499,181,add_to_cart,2,2026-01-05 13:47:47.306638,0,2
754,141,view,1,2026-01-05 13:46:47.306638,2,1
35,159,add_to_cart,4,2026-01-05 13:45:47.306638,0,2
727,183,view,5,2026-01-05 13:44:47.306638,2,1
849,169,view,4,2026-01-05 13:43:47.306638,2,1
90,111,purchase,2,2026-01-05 13:42:47.306638,1,3
776,101,view,4,2026-01-05 13:41:47.306638,2,1
605,106,view,2,2026-01-05 13:40:47.306638,2,1
922,179,view,1,2026-01-05 13:39:47.306638,2,1
602,102,purchase,2,2026-01-05 13:38:47.306638,1,3
418,102,view,2,2026-01-05 13:37:47.306638,2,1
115,126,view,5,2026-01-05 13:36:47.306638,2,1
617,139,view,4,2026-01-05 13:35:47.306638,2,1
903,132,view,5,2026-01-05 13:34:47.306638,2,1
196,191,view,3,2026-01-05 13:33:47.306638,2,1
826,100,add_to_cart,2,2026-01-05 13:32:47.306638,0,2
501,107,purchase,3,2026-01-05 13:31:47.306638,1,3
626,200,view,5,2026-01-05 13:30:47.306638,2,1
493,131,view,4,2026-01-05 13:29:47.306638,2,1
75,147,view,5,2026-01-05 13:28:47.306638,2,1
413,200,view,4,2026-01-05 13:27:47.306638,2,1
376,103,purchase,4,2026-01-05 13:26:47.306638,1,3
420,193,view,1,2026-01-05 13:25:47.306638,2,1
729,169,view,2,2026-01-05 13:24:47.306638,2,1
277,118,add_to_cart,5,2026-01-05 13:23:47.306638,0,2
761,131,view,4,2026-01-05 13:22:47.306638,2,1
676,108,add_to_cart,5,2026-01-05 13:21:47.306638,0,2
394,111,view,5,2026-01-05 13:20:47.306638,2,1
869,110,add_to_cart,4,2026-01-05 13:19:47.306638,0,2
457,145,purchase,3,2026-01-05 13:18:47.306638,1,3
920,115,add_to_cart,2,2026-01-05 13:17:47.306638,0,2
192,100,purchase,2,2026-01-05 13:16:47.306638,1,3
739,162,view,1,2026-01-05 13:15:47.306638,2,1
689,120,view,1,2026-01-05 13:14:47.306638,2,1
99,129,add_to_cart,1,2026-01-05 13:13:47.306638,0,2
548,112,view,2,2026-01-05 13:12:47.306638,2,1
96,133,view,3,2026-01-05 13:11:47.306638,2,1
664,103,view,2,2026-01-05 13:10:47.306638,2,1
663,127,view,2,2026-01-05 13:09:47.306638,2,1
190,194,view,2,2026-01-05 13:08:47.306638,2,1
736,158,view,2,2026-01-05 13:07:47.306638,2,1
37,126,add_to_cart,3,2026-01-05 13:06:47.306638,0,2
780,168,view,1,2026-01-05 13:05:47.306638,2,1
369,124,view,5,2026-01-05 13:04:47.306638,2,1
695,102,view,1,2026-01-05 13:03:47.306638,2,1
525,196,view,1,2026-01-05 13:02:47.306638,2,1
279,167,purchase,5,2026-01-05 13:01:47.306638,1,3
217,124,view,2,2026-01-05 13:00:47.306638,2,1
867,119,view,3,2026-01-05 12:59:47.306638,2,1
873,133,add_to_cart,3,2026-01-05 12:58:47.306638,0,2
798,125,view,1,2026-01-05 12:57:47.306638,2,1
273,104,view,5,2026-01-05 12:56:47.306638,2,1
881,198,view,4,2026-01-05 12:55:47.306638,2,1
62,160,purchase,2,2026-01-05 12:54:47.306638,1,3
596,191,view,1,2026-01-05 12:53:47.306638,2,1
880,192,view,3,2026-01-05 12:52:47.306638,2,1
729,108,view,5,2026-01-05 12:51:47.306638,2,1
342,149,view,5,2026-01-05 12:50:47.306638,2,1
397,105,view,1,2026-01-05 12:49:47.306638,2,1
699,182,view,4,2026-01-05 12:48:47.306638,2,1
19,159,view,3,2026-01-05 12:47:47.306638,2,1
177,143,purchase,1,2026-01-05 12:46:47.306638,1,3
612,110,add_to_cart,4,2026-01-05 12:45:47.306638,0,2
396,165,view,5,2026-01-05 12:44:47.306638,2,1
445,146,add_to_cart,2,2026-01-05 12:43:47.306638,0,2
233,172,view,3,2026-01-05 12:42:47.306638,2,1
915,184,view,3,2026-01-05 12:41:47.306638,2,1
76,187,add_to_cart,4,2026-01-05 12:40:47.306638,0,2
265,197,add_to_cart,1,2026-01-05 12:39:47.306638,0,2
455,185,add_to_cart,5,2026-01-05 12:38:47.306638,0,2
796,102,view,4,2026-01-05 12:37:47.306638,2,1
718,175,purchase,2,2026-01-05 12:36:47.306638,1,3
735,191,view,2,2026-01-05 12:35:47.306638,2,1
384,129,purchase,2,2026-01-05 12:34:47.306638,1,3
564,189,purchase,4,2026-01-05 12:33:47.306638,1,3
851,120,view,5,2026-01-05 12:32:47.306638,2,1
506,127,add_to_cart,3,2026-01-05 12:31:47.306638,0,2
367,189,view,1,2026-01-05 12:30:47.306638,2,1
144,161,view,3,2026-01-05 12:29:47.306638,2,1
885,132,view,5,2026-01-05 12:28:47.306638,2,1
69,184,view,3,2026-01-05 12:27:47.306638,2,1
99,134,purchase,4,2026-01-05 12:26:47.306638,1,3
396,151,add_to_cart,2,2026-01-05 12:25:47.306638,0,2
25,133,view,5,2026-01-05 12:24:47.306638,2,1
891,140,add_to_cart,5,2026-01-05 12:23:47.306638,0,2
469,150,purchase,3,2026-01-05 12:22:47.306638,1,3
484,146,view,4,2026-01-05 12:21:47.306638,2,1
565,181,purchase,3,2026-01-05 12:20:47.306638,1,3
151,157,view,3,2026-01-05 12:19:47.306638,2,1
144,174,add_to_cart,5,2026-01-05 12:18:47.306638,0,2
569,156,view,3,2026-01-05 12:17:47.306638,2,1
39,122,view,2,2026-01-05 12:16:47.306638,2,1
109,147,view,3,2026-01-05 12:15:47.306638,2,1
693,121,add_to_cart,2,2026-01-05 12:14:47.306638,0,2
42,116,view,5,2026-01-05 12:13:47.306638,2,1
186,168,view,4,2026-01-05 12:12:47.306638,2,1
398,110,view,2,2026-01-05 12:11:47.306638,2,1
223,193,purchase,4,2026-01-05 12:10:47.306638,1,3
634,114,view,4,2026-01-05 12:09:47.306638,2,1
133,190,view,2,2026-01-05 12:08:47.306638,2,1
163,134,view,5,2026-01-05 12:07:47.306638,2,1
215,132,view,1,2026-01-05 12:06:47.306638,2,1
733,183,add_to_cart,4,2026-01-05 12:05:47.306638,0,2
235,115,add_to_cart,4,2026-01-05 12:04:47.306638,0,2
843,133,view,5,2026-01-05 12:03:47.306638,2,1
658,165,view,5,2026-01-05 12:02:47.306638,2,1
751,198,add_to_cart,3,2026-01-05 12:01:47.306638,0,2
588,139,view,5,2026-01-05 12:00:47.306638,2,1
9,127,add_to_cart,4,2026-01-05 11:59:47.306638,0,2
74,146,add_to_cart,2,2026-01-05 11:58:47.306638,0,2
492,138,add_to_cart,1,2026-01-05 11:57:47.306638,0,2
913,169,view,3,2026-01-05 11:56:47.306638,2,1
253,172,view,2,2026-01-05 11:55:47.306638,2,1
230,119,purchase,1,2026-01-05 11:54:47.306638,1,3
519,100,view,1,2026-01-05 11:53:47.306638,2,1
174,171,add_to_cart,1,2026-01-05 11:52:47.306638,0,2
653,186,view,2,2026-01-05 11:51:47.306638,2,1
168,162,add_to_cart,3,2026-01-05 11:50:47.306638,0,2
170,166,view,3,2026-01-05 11:49:47.306638,2,1
393,103,view,1,2026-01-05 11:48:47.306638,2,1
795,157,view,2,2026-01-05 11:47:47.306638,2,1
634,124,add_to_cart,1,2026-01-05 11:46:47.306638,0,2
194,146,add_to_cart,5,2026-01-05 11:45:47.306638,0,2
517,137,view,3,2026-01-05 11:44:47.306638,2,1
29,114,view,4,2026-01-05 11:43:47.306638,2,1
165,162,add_to_cart,1,2026-01-05 11:42:47.306638,0,2
422,120,view,5,2026-01-05 11:41:47.306638,2,1
339,198,view,3,2026-01-05 11:40:47.306638,2,1
648,156,view,2,2026-01-05 11:39:47.306638,2,1
496,152,view,3,2026-01-05 11:38:47.306638,2,1
365,145,view,2,2026-01-05 11:37:47.306638,2,1
833,113,view,2,2026-01-05 11:36:47.306638,2,1
342,199,view,1,2026-01-05 11:35:47.306638,2,1
500,175,view,1,2026-01-05 11:34:47.306638,2,1
657,116,view,3,2026-01-05 11:33:47.306638,2,1
511,138,view,5,2026-01-05 11:32:47.306638,2,1
327,108,view,3,2026-01-05 11:31:47.306638,2,1
217,198,add_to_cart,4,2026-01-05 11:30:47.306638,0,2
301,176,view,2,2026-01-05 11:29:47.306638,2,1
132,178,view,2,2026-01-05 11:28:47.306638,2,1
804,181,view,1,2026-01-05 11:27:47.306638,2,1
70,196,view,5,2026-01-05 11:26:47.306638,2,1
252,105,view,1,2026-01-05 11:25:47.306638,2,1
415,190,view,4,2026-01-05 11:24:47.306638,2,1
787,122,purchase,3,2026-01-05 11:23:47.306638,1,3
445,158,view,3,2026-01-05 11:22:47.306638,2,1
876,190,purchase,5,2026-01-05 11:21:47.306638,1,3
182,197,view,1,2026-01-05 11:20:47.306638,2,1
167,145,view,1,2026-01-05 11:19:47.306638,2,1
91,137,view,4,2026-01-05 11:18:47.306638,2,1
714,113,view,3,2026-01-05 11:17:47.306638,2,1
858,199,view,1,2026-01-05 11:16:47.306638,2,1
531,171,add_to_cart,5,2026-01-05 11:15:47.306638,0,2
39,161,view,3,2026-01-05 11:14:47.306638,2,1
126,134,purchase,4,2026-01-05 11:13:47.306638,1,3
451,118,add_to_cart,5,2026-01-05 11:12:47.306638,0,2
173,129,view,2,2026-01-05 11:11:47.306638,2,1
653,177,view,4,2026-01-05 11:10:47.306638,2,1
754,183,view,5,2026-01-05 11:09:47.306638,2,1
220,124,view,1,2026-01-05 11:08:47.306638,2,1
638,139,view,2,2026-01-05 11:07:47.306638,2,1
58,187,view,4,2026-01-05 11:06:47.306638,2,1
660,113,view,1,2026-01-05 11:05:47.306638,2,1
476,125,view,2,2026-01-05 11:04:47.306638,2,1
456,186,purchase,3,2026-01-05 11:03:47.306638,1,3
829,121,add_to_cart,1,2026-01-05 11:02:47.306638,0,2
895,147,purchase,5,2026-01-05 11:01:47.306638,1,3
361,182,view,4,2026-01-05 11:00:47.306638,2,1
1,150,view,2,2026-01-05 10:59:47.306638,2,1
387,102,view,1,2026-01-05 10:58:47.306638,2,1
348,141,view,3,2026-01-05 10:57:47.306638,2,1
190,118,view,4,2026-01-05 10:56:47.306638,2,1
505,172,add_to_cart,4,2026-01-05 10:55:47.306638,0,2
191,127,add_to_cart,1,2026-01-05 10:54:47.306638,0,2
508,183,view,3,2026-01-05 10:53:47.306638,2,1
369,144,view,2,2026-01-05 10:52:47.306638,2,1
409,170,view,1,2026-01-05 10:51:47.306638,2,1
824,177,view,2,2026-01-05 10:50:47.306638,2,1
117,162,view,4,2026-01-05 10:49:47.306638,2,1
134,172,view,2,2026-01-05 10:48:47.306638,2,1
58,118,view,3,2026-01-05 10:47:47.306638,2,1
556,146,purchase,5,2026-01-05 10:46:47.306638,1,3
685,113,view,3,2026-01-05 10:45:47.306638,2,1
672,137,add_to_cart,2,2026-01-05 10:44:47.306638,0,2
173,152,view,1,2026-01-05 10:43:47.306638,2,1
829,160,view,4,2026-01-05 10:42:47.306638,2,1
815,135,view,5,2026-01-05 10:41:47.306638,2,1
149,139,view,1,2026-01-05 10:40:47.306638,2,1
80,180,view,1,2026-01-05 10:39:47.306638,2,1
886,129,add_to_cart,3,2026-01-05 10:38:47.306638,0,2
213,108,add_to_cart,2,2026-01-05 10:37:47.306638,0,2
203,163,view,3,2026-01-05 10:36:47.306638,2,1
764,132,view,2,2026-01-05 10:35:47.306638,2,1
229,151,purchase,3,2026-01-05 10:34:47.306638,1,3
676,188,view,1,2026-01-05 10:33:47.306638,2,1
227,113,view,4,2026-01-05 10:32:47.306638,2,1
659,174,view,2,2026-01-05 10:31:47.306638,2,1
532,152,add_to_cart,5,2026-01-05 10:30:47.306638,0,2
441,198,purchase,5,2026-01-05 10:29:47.306638,1,3
402,158,view,1,2026-01-05 10:28:47.306638,2,1
47,177,purchase,3,2026-01-05 10:27:47.306638,1,3
233,193,add_to_cart,3,2026-01-05 10:26:47.306638,0,2
305,140,view,1,2026-01-05 10:25:47.306638,2,1
526,167,view,5,2026-01-05 10:24:47.306638,2,1
143,167,view,5,2026-01-05 10:23:47.306638,2,1
415,191,purchase,3,2026-01-05 10:22:47.306638,1,3
513,107,view,2,2026-01-05 10:21:47.306638,2,1
373,101,add_to_cart,4,2026-01-05 10:20:47.306638,0,2
566,185,view,2,2026-01-05 10:19:47.306638,2,1
886,140,add_to_cart,5,2026-01-05 10:18:47.306638,0,2
259,154,view,2,2026-01-05 10:17:47.306638,2,1
656,115,view,4,2026-01-05 10:16:47.306638,2,1
471,192,add_to_cart,2,2026-01-05 10:15:47.306638,0,2
12,161,add_to_cart,2,2026-01-05 10:14:47.306638,0,2
330,147,purchase,2,2026-01-05 10:13:47.306638,1,3
736,129,view,2,2026-01-05 10:12:47.306638,2,1
784,111,add_to_cart,1,2026-01-05 10:11:47.306638,0,2
358,134,view,5,2026-01-05 10:10:47.306638,2,1
408,110,view,4,2026-01-05 10:09:47.306638,2,1
668,163,view,5,2026-01-05 10:08:47.306638,2,1
373,149,view,1,2026-01-05 10:07:47.306638,2,1
8,184,view,1,2026-01-05 10:06:47.306638,2,1
122,120,purchase,1,2026-01-05 10:05:47.306638,1,3
348,168,view,1,2026-01-05 10:04:47.306638,2,1
676,147,add_to_cart,2,2026-01-05 10:03:47.306638,0,2
90,119,view,5,2026-01-05 10:02:47.306638,2,1
648,200,view,3,2026-01-05 10:01:47.306638,2,1
698,166,view,4,2026-01-05 10:00:47.306638,2,1
316,143,purchase,1,2026-01-05 09:59:47.306638,1,3
178,132,purchase,5,2026-01-05 09:58:47.306638,1,3
540,172,purchase,1,2026-01-05 09:57:47.306638,1,3
732,160,purchase,1,2026-01-05 09:56:47.306638,1,3
869,108,view,1,2026-01-05 09:55:47.306638,2,1
41,167,view,1,2026-01-05 09:54:47.306638,2,1
740,134,add_to_cart,1,2026-01-05 09:53:47.306638,0,2
704,180,view,4,2026-01-05 09:52:47.306638,2,1
923,197,view,5,2026-01-05 09:51:47.306638,2,1
502,187,view,1,2026-01-05 09:50:47.306638,2,1
145,195,view,1,2026-01-05 09:49:47.306638,2,1
201,164,view,1,2026-01-05 09:48:47.306638,2,1
724,107,view,1,2026-01-05 09:47:47.306638,2,1
461,144,view,2,2026-01-05 09:46:47.306638,2,1
732,186,view,2,2026-01-05 09:45:47.306638,2,1
752,146,view,3,2026-01-05 09:44:47.306638,2,1
925,139,view,1,2026-01-05 09:43:47.306638,2,1
909,175,add_to_cart,3,2026-01-05 09:42:47.306638,0,2
558,153,view,4,2026-01-05 09:41:47.306638,2,1
547,175,view,3,2026-01-05 09:40:47.306638,2,1
253,145,add_to_cart,5,2026-01-05 09:39:47.306638,0,2
390,146,view,2,2026-01-05 09:38:47.306638,2,1
594,114,view,2,2026-01-05 09:37:47.306638,2,1
883,118,add_to_cart,1,2026-01-05 09:36:47.306638,0,2
256,125,view,1,2026-01-05 09:35:47.306638,2,1
709,151,add_to_cart,4,2026-01-05 09:34:47.306638,0,2
815,192,add_to_cart,4,2026-01-05 09:33:47.306638,0,2
921,121,add_to_cart,5,2026-01-05 09:32:47.306638,0,2
450,120,view,1,2026-01-05 09:31:47.306638,2,1
10,150,view,1,2026-01-05 09:30:47.306638,2,1
824,137,view,4,2026-01-05 09:29:47.306638,2,1
798,119,view,4,2026-01-05 09:28:47.306638,2,1
242,128,view,4,2026-01-05 09:27:47.306638,2,1
251,150,view,2,2026-01-05 09:26:47.306638,2,1
877,103,view,3,2026-01-05 09:25:47.306638,2,1
5,154,view,3,2026-01-05 09:24:47.306638,2,1
119,170,view,1,2026-01-05 09:23:47.306638,2,1
801,191,view,2,2026-01-05 09:22:47.306638,2,1
374,127,add_to_cart,4,2026-01-05 09:21:47.306638,0,2
65,103,view,1,2026-01-05 09:20:47.306638,2,1
146,121,view,2,2026-01-05 09:19:47.306638,2,1
224,175,purchase,5,2026-01-05 09:18:47.306638,1,3
239,144,view,2,2026-01-05 09:17:47.306638,2,1
177,166,view,1,2026-01-05 09:16:47.306638,2,1
779,185,view,3,2026-01-05 09:15:47.306638,2,1
853,165,add_to_cart,4,2026-01-05 09:14:47.306638,0,2
282,187,view,5,2026-01-05 09:13:47.306638,2,1
63,133,view,2,2026-01-05 09:12:47.306638,2,1
217,190,view,1,2026-01-05 09:11:47.306638,2,1
854,154,purchase,1,2026-01-05 09:10:47.306638,1,3
827,100,view,4,2026-01-05 09:09:47.306638,2,1
795,171,view,1,2026-01-05 09:08:47.306638,2,1
689,186,purchase,1,2026-01-05 09:07:47.306638,1,3
461,137,view,4,2026-01-05 09:06:47.306638,2,1
