user_id,item_id,view_mode,rating,timestamp
106,120,purchase,3,2026-01-05 15:44:47.306638
670,181,add_to_cart,5,2026-01-05 15:43:47.306638
659,168,add_to_cart,4,2026-01-05 15:42:47.306638
657,102,add_to_cart,4,2026-01-05 15:41:47.306638
120,186,purchase,5,2026-01-05 15:40:47.306638
831,189,view,3,2026-01-05 15:39:47.306638
787,136,view,1,2026-01-05 15:38:47.306638
604,187,view,2,2026-01-05 15:37:47.306638
58,148,view,1,2026-01-05 15:36:47.306638
346,118,add_to_cart,2,2026-01-05 15:35:47.306638
741,188,add_to_cart,2,2026-01-05 15:34:47.306638
474,184,view,3,2026-01-05 15:33:47.306638
117,111,view,5,2026-01-05 15:32:47.306638
830,160,add_to_cart,1,2026-01-05 15:31:47.306638
791,140,view,5,2026-01-05 15:30:47.306638
127,132,add_to_cart,4,2026-01-05 15:29:47.306638
393,149,view,3,2026-01-05 15:28:47.306638
908,167,view,3,2026-01-05 15:27:47.306638
641,170,view,4,2026-01-05 15:26:47.306638
58,185,view,1,2026-01-05 15:25:47.306638
634,132,add_to_cart,4,2026-01-05 15:24:47.306638
513,180,purchase,1,2026-01-05 15:23:47.306638
751,123,add_to_cart,2,2026-01-05 15:22:47.306638
802,160,view,3,2026-01-05 15:21:47.306638
96,160,view,1,2026-01-05 15:20:47.306638
638,197,add_to_cart,5,2026-01-05 15:19:47.306638
118,127,add_to_cart,5,2026-01-05 15:18:47.306638
560,157,view,3,2026-01-05 15:17:47.306638
601,142,view,4,2026-01-05 15:16:47.306638
488,140,add_to_cart,4,2026-01-05 15:15:47.306638
237,138,view,1,2026-01-05 15:14:47.306638
885,185,view,4,2026-01-05 15:13:47.306638
897,148,view,3,2026-01-05 15:12:47.306638
272,116,view,1,2026-01-05 15:11:47.306638
189,197,purchase,2,2026-01-05 15:10:47.306638
704,169,purchase,4,2026-01-05 15:09:47.306638
447,169,view,4,2026-01-05 15:08:47.306638
581,197,view,1,2026-01-05 15:07:47.306638
790,164,view,5,2026-01-05 15:06:47.306638
861,173,view,4,2026-01-05 15:05:47.306638
247,184,view,3,2026-01-05 15:04:47.306638
76,104,add_to_cart,4,2026-01-05 15:03:47.306638
154,101,view,2,2026-01-05 15:02:47.306638
656,121,view,4,2026-01-05 15:01:47.306638
435,156,view,5,2026-01-05 15:00:47.306638
86,165,view,4,2026-01-05 14:59:47.306638
697,173,view,1,2026-01-05 14:58:47.306638
285,197,view,4,2026-01-05 14:57:47.306638
220,115,purchase,5,2026-01-05 14:56:47.306638
69,150,view,1,2026-01-05 14:55:47.306638
47,138,view,3,2026-01-05 14:54:47.306638
94,185,purchase,1,2026-01-05 14:53:47.306638
750,175,purchase,2,2026-01-05 14:52:47.306638
453,187,view,1,2026-01-05 14:51:47.306638
204,139,add_to_cart,3,2026-01-05 14:50:47.306638
912,137,view,4,2026-01-05 14:49:47.306638
218,159,view,1,2026-01-05 14:48:47.306638
474,158,view,1,2026-01-05 14:47:47.306638
432,109,add_to_cart,1,2026-01-05 14:46:47.306638
341,198,add_to_cart,1,2026-01-05 14:45:47.306638
551,163,view,3,2026-01-05 14:44:47.306638
612,162,view,5,2026-01-05 14:43:47.306638
289,148,add_to_cart,5,2026-01-05 14:42:47.306638
254,163,view,1,2026-01-05 14:41:47.306638
734,131,view,3,2026-01-05 14:40:47.306638
357,106,add_to_cart,3,2026-01-05 14:39:47.306638
23,120,add_to_cart,1,2026-01-05 14:38:47.306638
762,119,add_to_cart,2,2026-01-05 14:37:47.306638
522,125,purchase,1,2026-01-05 14:36:47.306638
758,167,view,2,2026-01-05 14:35:47.306638
837,185,add_to_cart,1,2026-01-05 14:34:47.306638
100,114,add_to_cart,2,2026-01-05 14:33:47.306638
802,184,view,2,2026-01-05 14:32:47.306638
180,178,view,1,2026-01-05 14:31:47.306638
223,185,view,2,2026-01-05 14:30:47.306638
906,191,view,4,2026-01-05 14:29:47.306638
762,113,add_to_cart,5,2026-01-05 14:28:47.306638
659,126,add_to_cart,3,2026-01-05 14:27:47.306638
442,139,view,2,2026-01-05 14:26:47.306638
608,157,view,2,2026-01-05 14:25:47.306638
769,127,purchase,3,2026-01-05 14:24:47.306638
325,125,view,2,2026-01-05 14:23:47.306638
516,162,view,3,2026-01-05 14:22:47.306638
16,165,view,1,2026-01-05 14:21:47.306638
792,124,view,4,2026-01-05 14:20:47.306638
336,102,view,4,2026-01-05 14:19:47.306638
759,171,view,5,2026-01-05 14:18:47.306638
258,143,view,2,2026-01-05 14:17:47.306638
497,196,view,5,2026-01-05 14:16:47.306638
896,141,view,1,2026-01-05 14:15:47.306638
160,198,view,4,2026-01-05 14:14:47.306638
475,105,add_to_cart,1,2026-01-05 14:13:47.306638
852,138,add_to_cart,1,2026-01-05 14:12:47.306638
664,151,view,2,2026-01-05 14:11:47.306638
908,122,view,1,2026-01-05 14:10:47.306638
690,188,add_to_cart,4,2026-01-05 14:09:47.306638
675,149,view,5,2026-01-05 14:08:47.306638
380,142,view,4,2026-01-05 14:07:47.306638
545,118,add_to_cart,2,2026-01-05 14:06:47.306638
691,168,purchase,4,2026-01-05 14:05:47.306638
427,150,add_to_cart,3,2026-01-05 14:04:47.306638
613,110,view,5,2026-01-05 14:03:47.306638
268,111,add_to_cart,3,2026-01-05 14:02:47.306638
835,173,view,3,2026-01-05 14:01:47.306638
577,107,add_to_cart,2,2026-01-05 14:00:47.306638
417,123,view,1,2026-01-05 13:59:47.306638
168,191,view,3,2026-01-05 13:58:47.306638
842,140,add_to_cart,4,2026-01-05 13:57:47.306638
43,135,view,1,2026-01-05 13:56:47.306638
556,200,view,4,2026-01-05 13:55:47.306638
285,184,purchase,4,2026-01-05 13:54:47.306638
397,171,view,1,2026-01-05 13:53:47.306638
12,154,view,1,2026-01-05 13:52:47.306638
607,108,view,4,2026-01-05 13:51:47.306638
302,146,add_to_cart,2,2026-01-05 13:50:47.306638
898,114,add_to_cart,5,2026-01-05 13:49:47.306638
253,147,view,5,2026-01-05 13:48:47.306638
499,181,add_to_cart,2,2026-01-05 13:47:47.306638
754,141,view,1,2026-01-05 13:46:47.306638
35,159,add_to_cart,4,2026-01-05 13:45:47.306638
727,183,view,5,2026-01-05 13:44:47.306638
849,169,view,4,2026-01-05 13:43:47.306638
90,111,purchase,2,2026-01-05 13:42:47.306638
776,101,view,4,2026-01-05 13:41:47.306638
605,106,view,2,2026-01-05 13:40:47.306638
922,179,view,1,2026-01-05 13:39:47.306638
602,102,purchase,2,2026-01-05 13:38:47.306638
418,102,view,2,2026-01-05 13:37:47.306638
115,126,view,5,2026-01-05 13:36:47.306638
617,139,view,4,2026-01-05 13:35:47.306638
903,132,view,5,2026-01-05 13:34:47.306638
196,191,view,3,2026-01-05 13:33:47.306638
826,100,add_to_cart,2,2026-01-05 13:32:47.306638
501,107,purchase,3,2026-01-05 13:31:47.306638
626,200,view,5,2026-01-05 13:30:47.306638
493,131,view,4,2026-01-05 13:29:47.306638
75,147,view,5,2026-01-05 13:28:47.306638
413,200,view,4,2026-01-05 13:27:47.306638
376,103,purchase,4,2026-01-05 13:26:47.306638
420,193,view,1,2026-01-05 13:25:47.306638
729,169,view,2,2026-01-05 13:24:47.306638
277,118,add_to_cart,5,2026-01-05 13:23:47.306638
761,131,view,4,2026-01-05 13:22:47.306638
676,108,add_to_cart,5,2026-01-05 13:21:47.306638
394,111,view,5,2026-01-05 13:20:47.306638
869,110,add_to_cart,4,2026-01-05 13:19:47.306638
457,145,purchase,3,2026-01-05 13:18:47.306638
920,115,add_to_cart,2,2026-01-05 13:17:47.306638
192,100,purchase,2,2026-01-05 13:16:47.306638
739,162,view,1,2026-01-05 13:15:47.306638
689,120,view,1,2026-01-05 13:14:47.306638
99,129,add_to_cart,1,2026-01-05 13:13:47.306638
548,112,view,2,2026-01-05 13:12:47.306638
96,133,view,3,2026-01-05 13:11:47.306638
664,103,view,2,2026-01-05 13:10:47.306638
663,127,view,2,2026-01-05 13:09:47.306638
190,194,view,2,2026-01-05 13:08:47.306638
736,158,view,2,2026-01-05 13:07:47.306638
37,126,add_to_cart,3,2026-01-05 13:06:47.306638
780,168,view,1,2026-01-05 13:05:47.306638
369,124,view,5,2026-01-05 13:04:47.306638
695,102,view,1,2026-01-05 13:03:47.306638
525,196,view,1,2026-01-05 13:02:47.306638
279,167,purchase,5,2026-01-05 13:01:47.306638
217,124,view,2,2026-01-05 13:00:47.306638
867,119,view,3,2026-01-05 12:59:47.306638
873,133,add_to_cart,3,2026-01-05 12:58:47.306638
798,125,view,1,2026-01-05 12:57:47.306638
273,104,view,5,2026-01-05 12:56:47.306638
881,198,view,4,2026-01-05 12:55:47.306638
62,160,purchase,2,2026-01-05 12:54:47.306638
596,191,view,1,2026-01-05 12:53:47.306638
880,192,view,3,2026-01-05 12:52:47.306638
729,108,view,5,2026-01-05 12:51:47.306638
342,149,view,5,2026-01-05 12:50:47.306638
397,105,view,1,2026-01-05 12:49:47.306638
699,182,view,4,2026-01-05 12:48:47.306638
19,159,view,3,2026-01-05 12:47:47.306638
177,143,purchase,1,2026-01-05 12:46:47.306638
612,110,add_to_cart,4,2026-01-05 12:45:47.306638
396,165,view,5,2026-01-05 12:44:47.306638
445,146,add_to_cart,2,2026-01-05 12:43:47.306638
233,172,view,3,2026-01-05 12:42:47.306638
915,184,view,3,2026-01-05 12:41:47.306638
76,187,add_to_cart,4,2026-01-05 12:40:47.306638
265,197,add_to_cart,1,2026-01-05 12:39:47.306638
455,185,add_to_cart,5,2026-01-05 12:38:47.306638
796,102,view,4,2026-01-05 12:37:47.306638
718,175,purchase,2,2026-01-05 12:36:47.306638
735,191,view,2,2026-01-05 12:35:47.306638
384,129,purchase,2,2026-01-05 12:34:47.306638
564,189,purchase,4,2026-01-05 12:33:47.306638
851,120,view,5,2026-01-05 12:32:47.306638
506,127,add_to_cart,3,2026-01-05 12:31:47.306638
367,189,view,1,2026-01-05 12:30:47.306638
144,161,view,3,2026-01-05 12:29:47.306638
885,132,view,5,2026-01-05 12:28:47.306638
69,184,view,3,2026-01-05 12:27:47.306638
99,134,purchase,4,2026-01-05 12:26:47.306638
396,151,add_to_cart,2,2026-01-05 12:25:47.306638
25,133,view,5,2026-01-05 12:24:47.306638
891,140,add_to_cart,5,2026-01-05 12:23:47.306638
469,150,purchase,3,2026-01-05 12:22:47.306638
484,146,view,4,2026-01-05 12:21:47.306638
565,181,purchase,3,2026-01-05 12:20:47.306638
151,157,view,3,2026-01-05 12:19:47.306638
144,174,add_to_cart,5,2026-01-05 12:18:47.306638
569,156,view,3,2026-01-05 12:17:47.306638
39,122,view,2,2026-01-05 12:16:47.306638
109,147,view,3,2026-01-05 12:15:47.306638
693,121,add_to_cart,2,2026-01-05 12:14:47.306638
42,116,view,5,2026-01-05 12:13:47.306638
186,168,view,4,2026-01-05 12:12:47.306638
398,110,view,2,2026-01-05 12:11:47.306638
223,193,purchase,4,2026-01-05 12:10:47.306638
634,114,view,4,2026-01-05 12:09:47.306638
133,190,view,2,2026-01-05 12:08:47.306638
163,134,view,5,2026-01-05 12:07:47.306638
215,132,view,1,2026-01-05 12:06:47.306638
733,183,add_to_cart,4,2026-01-05 12:05:47.306638
235,115,add_to_cart,4,2026-01-05 12:04:47.306638
843,133,view,5,2026-01-05 12:03:47.306638
658,165,view,5,2026-01-05 12:02:47.306638
751,198,add_to_cart,3,2026-01-05 12:01:47.306638
588,139,view,5,2026-01-05 12:00:47.306638
9,127,add_to_cart,4,2026-01-05 11:59:47.306638
74,146,add_to_cart,2,2026-01-05 11:58:47.306638
492,138,add_to_cart,1,2026-01-05 11:57:47.306638
913,169,view,3,2026-01-05 11:56:47.306638
253,172,view,2,2026-01-05 11:55:47.306638
230,119,purchase,1,2026-01-05 11:54:47.306638
519,100,view,1,2026-01-05 11:53:47.306638
174,171,add_to_cart,1,2026-01-05 11:52:47.306638
653,186,view,2,2026-01-05 11:51:47.306638
168,162,add_to_cart,3,2026-01-05 11:50:47.306638
170,166,view,3,2026-01-05 11:49:47.306638
393,103,view,1,2026-01-05 11:48:47.306638
795,157,view,2,2026-01-05 11:47:47.306638
634,124,add_to_cart,1,2026-01-05 11:46:47.306638
194,146,add_to_cart,5,2026-01-05 11:45:47.306638
517,137,view,3,2026-01-05 11:44:47.306638
29,114,view,4,2026-01-05 11:43:47.306638
165,162,add_to_cart,1,2026-01-05 11:42:47.306638
422,120,view,5,2026-01-05 11:41:47.306638
339,198,view,3,2026-01-05 11:40:47.306638
648,156,view,2,2026-01-05 11:39:47.306638
496,152,view,3,2026-01-05 11:38:47.306638
365,145,view,2,2026-01-05 11:37:47.306638
833,113,view,2,2026-01-05 11:36:47.306638
342,199,view,1,2026-01-05 11:35:47.306638
500,175,view,1,2026-01-05 11:34:47.306638
657,116,view,3,2026-01-05 11:33:47.306638
511,138,view,5,2026-01-05 11:32:47.306638
327,108,view,3,2026-01-05 11:31:47.306638
217,198,add_to_cart,4,2026-01-05 11:30:47.306638
301,176,view,2,2026-01-05 11:29:47.306638
132,178,view,2,2026-01-05 11:28:47.306638
804,181,view,1,2026-01-05 11:27:47.306638
70,196,view,5,2026-01-05 11:26:47.306638
252,105,view,1,2026-01-05 11:25:47.306638
415,190,view,4,2026-01-05 11:24:47.306638
787,122,purchase,3,2026-01-05 11:23:47.306638
445,158,view,3,2026-01-05 11:22:47.306638
876,190,purchase,5,2026-01-05 11:21:47.306638
182,197,view,1,2026-01-05 11:20:47.306638
167,145,view,1,2026-01-05 11:19:47.306638
91,137,view,4,2026-01-05 11:18:47.306638
714,113,view,3,2026-01-05 11:17:47.306638
858,199,view,1,2026-01-05 11:16:47.306638
531,171,add_to_cart,5,2026-01-05 11:15:47.306638
39,161,view,3,2026-01-05 11:14:47.306638
126,134,purchase,4,2026-01-05 11:13:47.306638
451,118,add_to_cart,5,2026-01-05 11:12:47.306638
173,129,view,2,2026-01-05 11:11:47.306638
653,177,view,4,2026-01-05 11:10:47.306638
754,183,view,5,2026-01-05 11:09:47.306638
220,124,view,1,2026-01-05 11:08:47.306638
638,139,view,2,2026-01-05 11:07:47.306638
58,187,view,4,2026-01-05 11:06:47.306638
660,113,view,1,2026-01-05 11:05:47.306638
476,125,view,2,2026-01-05 11:04:47.306638
456,186,purchase,3,2026-01-05 11:03:47.306638
829,121,add_to_cart,1,2026-01-05 11:02:47.306638
895,147,purchase,5,2026-01-05 11:01:47.306638
361,182,view,4,2026-01-05 11:00:47.306638
1,150,view,2,2026-01-05 10:59:47.306638
387,102,view,1,2026-01-05 10:58:47.306638
348,141,view,3,2026-01-05 10:57:47.306638
190,118,view,4,2026-01-05 10:56:47.306638
505,172,add_to_cart,4,2026-01-05 10:55:47.306638
191,127,add_to_cart,1,2026-01-05 10:54:47.306638
508,183,view,3,2026-01-05 10:53:47.306638
369,144,view,2,2026-01-05 10:52:47.306638
409,170,view,1,2026-01-05 10:51:47.306638
824,177,view,2,2026-01-05 10:50:47.306638
117,162,view,4,2026-01-05 10:49:47.306638
134,172,view,2,2026-01-05 10:48:47.306638
58,118,view,3,2026-01-05 10:47:47.306638
556,146,purchase,5,2026-01-05 10:46:47.306638
685,113,view,3,2026-01-05 10:45:47.306638
672,137,add_to_cart,2,2026-01-05 10:44:47.306638
173,152,view,1,2026-01-05 10:43:47.306638
829,160,view,4,2026-01-05 10:42:47.306638
815,135,view,5,2026-01-05 10:41:47.306638
149,139,view,1,2026-01-05 10:40:47.306638
80,180,view,1,2026-01-05 10:39:47.306638
886,129,add_to_cart,3,2026-01-05 10:38:47.306638
213,108,add_to_cart,2,2026-01-05 10:37:47.306638
203,163,view,3,2026-01-05 10:36:47.306638
764,132,view,2,2026-01-05 10:35:47.306638
229,151,purchase,3,2026-01-05 10:34:47.306638
676,188,view,1,2026-01-05 10:33:47.306638
227,113,view,4,2026-01-05 10:32:47.306638
659,174,view,2,2026-01-05 10:31:47.306638
532,152,add_to_cart,5,2026-01-05 10:30:47.306638
441,198,purchase,5,2026-01-05 10:29:47.306638
402,158,view,1,2026-01-05 10:28:47.306638
47,177,purchase,3,2026-01-05 10:27:47.306638
233,193,add_to_cart,3,2026-01-05 10:26:47.306638
305,140,view,1,2026-01-05 10:25:47.306638
526,167,view,5,2026-01-05 10:24:47.306638
143,167,view,5,2026-01-05 10:23:47.306638
415,191,purchase,3,2026-01-05 10:22:47.306638
513,107,view,2,2026-01-05 10:21:47.306638
373,101,add_to_cart,4,2026-01-05 10:20:47.306638
566,185,view,2,2026-01-05 10:19:47.306638
886,140,add_to_cart,5,2026-01-05 10:18:47.306638
259,154,view,2,2026-01-05 10:17:47.306638
656,115,view,4,2026-01-05 10:16:47.306638
471,192,add_to_cart,2,2026-01-05 10:15:47.306638
12,161,add_to_cart,2,2026-01-05 10:14:47.306638
330,147,purchase,2,2026-01-05 10:13:47.306638
736,129,view,2,2026-01-05 10:12:47.306638
784,111,add_to_cart,1,2026-01-05 10:11:47.306638
358,134,view,5,2026-01-05 10:10:47.306638
408,110,view,4,2026-01-05 10:09:47.306638
668,163,view,5,2026-01-05 10:08:47.306638
373,149,view,1,2026-01-05 10:07:47.306638
8,184,view,1,2026-01-05 10:06:47.306638
122,120,purchase,1,2026-01-05 10:05:47.306638
348,168,view,1,2026-01-05 10:04:47.306638
676,147,add_to_cart,2,2026-01-05 10:03:47.306638
90,119,view,5,2026-01-05 10:02:47.306638
648,200,view,3,2026-01-05 10:01:47.306638
698,166,view,4,2026-01-05 10:00:47.306638
316,143,purchase,1,2026-01-05 09:59:47.306638
178,132,purchase,5,2026-01-05 09:58:47.306638
540,172,purchase,1,2026-01-05 09:57:47.306638
732,160,purchase,1,2026-01-05 09:56:47.306638
869,108,view,1,2026-01-05 09:55:47.306638
41,167,view,1,2026-01-05 09:54:47.306638
740,134,add_to_cart,1,2026-01-05 09:53:47.306638
704,180,view,4,2026-01-05 09:52:47.306638
923,197,view,5,2026-01-05 09:51:47.306638
502,187,view,1,2026-01-05 09:50:47.306638
145,195,view,1,2026-01-05 09:49:47.306638
201,164,view,1,2026-01-05 09:48:47.306638
724,107,view,1,2026-01-05 09:47:47.306638
461,144,view,2,2026-01-05 09:46:47.306638
732,186,view,2,2026-01-05 09:45:47.306638
752,146,view,3,2026-01-05 09:44:47.306638
925,139,view,1,2026-01-05 09:43:47.306638
909,175,add_to_cart,3,2026-01-05 09:42:47.306638
558,153,view,4,2026-01-05 09:41:47.306638
547,175,view,3,2026-01-05 09:40:47.306638
253,145,add_to_cart,5,2026-01-05 09:39:47.306638
390,146,view,2,2026-01-05 09:38:47.306638
594,114,view,2,2026-01-05 09:37:47.306638
883,118,add_to_cart,1,2026-01-05 09:36:47.306638
256,125,view,1,2026-01-05 09:35:47.306638
709,151,add_to_cart,4,2026-01-05 09:34:47.306638
815,192,add_to_cart,4,2026-01-05 09:33:47.306638
921,121,add_to_cart,5,2026-01-05 09:32:47.306638
450,120,view,1,2026-01-05 09:31:47.306638
10,150,view,1,2026-01-05 09:30:47.306638
824,137,view,4,2026-01-05 09:29:47.306638
798,119,view,4,2026-01-05 09:28:47.306638
242,128,view,4,2026-01-05 09:27:47.306638
251,150,view,2,2026-01-05 09:26:47.306638
877,103,view,3,2026-01-05 09:25:47.306638
5,154,view,3,2026-01-05 09:24:47.306638
119,170,view,1,2026-01-05 09:23:47.306638
801,191,view,2,2026-01-05 09:22:47.306638
374,127,add_to_cart,4,2026-01-05 09:21:47.306638
65,103,view,1,2026-01-05 09:20:47.306638
146,121,view,2,2026-01-05 09:19:47.306638
224,175,purchase,5,2026-01-05 09:18:47.306638
239,144,view,2,2026-01-05 09:17:47.306638
177,166,view,1,2026-01-05 09:16:47.306638
779,185,view,3,2026-01-05 09:15:47.306638
853,165,add_to_cart,4,2026-01-05 09:14:47.306638
282,187,view,5,2026-01-05 09:13:47.306638
63,133,view,2,2026-01-05 09:12:47.306638
217,190,view,1,2026-01-05 09:11:47.306638
854,154,purchase,1,2026-01-05 09:10:47.306638
827,100,view,4,2026-01-05 09:09:47.306638
795,171,view,1,2026-01-05 09:08:47.306638
689,186,purchase,1,2026-01-05 09:07:47.306638
461,137,view,4,2026-01-05 09:06:47.306638
610,105,purchase,5,2026-01-05 09:05:47.306638
105,185,view,3,2026-01-05 09:04:47.306638
99,124,add_to_cart,3,2026-01-05 09:03:47.306638
511,181,view,2,2026-01-05 09:02:47.306638
385,116,add_to_cart,5,2026-01-05 09:01:47.306638
405,160,purchase,2,2026-01-05 09:00:47.306638
823,111,view,3,2026-01-05 08:59:47.306638
518,105,view,4,2026-01-05 08:58:47.306638
476,189,view,1,2026-01-05 08:57:47.306638
709,126,view,3,2026-01-05 08:56:47.306638
863,107,view,5,2026-01-05 08:55:47.306638
645,182,view,3,2026-01-05 08:54:47.306638
870,164,view,5,2026-01-05 08:53:47.306638
771,156,view,5,2026-01-05 08:52:47.306638
437,192,view,5,2026-01-05 08:51:47.306638
23,198,add_to_cart,2,2026-01-05 08:50:47.306638
565,139,view,4,2026-01-05 08:49:47.306638
677,113,view,3,2026-01-05 08:48:47.306638
714,134,view,4,2026-01-05 08:47:47.306638
458,147,view,1,2026-01-05 08:46:47.306638
83,183,view,3,2026-01-05 08:45:47.306638
145,155,view,4,2026-01-05 08:44:47.306638
85,148,view,4,2026-01-05 08:43:47.306638
78,112,add_to_cart,1,2026-01-05 08:42:47.306638
457,160,view,5,2026-01-05 08:41:47.306638
878,148,add_to_cart,3,2026-01-05 08:40:47.306638
1,145,add_to_cart,3,2026-01-05 08:39:47.306638
51,161,add_to_cart,1,2026-01-05 08:38:47.306638
685,107,purchase,5,2026-01-05 08:37:47.306638
717,142,view,3,2026-01-05 08:36:47.306638
772,119,view,3,2026-01-05 08:35:47.306638
446,196,purchase,3,2026-01-05 08:34:47.306638
449,189,view,5,2026-01-05 08:33:47.306638
881,138,view,1,2026-01-05 08:32:47.306638
488,184,add_to_cart,3,2026-01-05 08:31:47.306638
800,148,add_to_cart,4,2026-01-05 08:30:47.306638
34,163,purchase,5,2026-01-05 08:29:47.306638
348,161,purchase,2,2026-01-05 08:28:47.306638
95,153,add_to_cart,1,2026-01-05 08:27:47.306638
72,108,view,4,2026-01-05 08:26:47.306638
551,187,purchase,3,2026-01-05 08:25:47.306638
154,136,view,2,2026-01-05 08:24:47.306638
250,148,view,1,2026-01-05 08:23:47.306638
674,140,purchase,5,2026-01-05 08:22:47.306638
438,116,view,2,2026-01-05 08:21:47.306638
118,187,view,2,2026-01-05 08:20:47.306638
771,120,view,4,2026-01-05 08:19:47.306638
891,150,purchase,1,2026-01-05 08:18:47.306638
306,158,view,4,2026-01-05 08:17:47.306638
268,138,add_to_cart,4,2026-01-05 08:16:47.306638
54,154,view,3,2026-01-05 08:15:47.306638
236,140,add_to_cart,5,2026-01-05 08:14:47.306638
389,138,add_to_cart,2,2026-01-05 08:13:47.306638
734,112,view,1,2026-01-05 08:12:47.306638
763,163,view,5,2026-01-05 08:11:47.306638
825,110,view,5,2026-01-05 08:10:47.306638
401,118,purchase,1,2026-01-05 08:09:47.306638
624,110,add_to_cart,5,2026-01-05 08:08:47.306638
767,176,purchase,3,2026-01-05 08:07:47.306638
303,145,view,5,2026-01-05 08:06:47.306638
919,144,add_to_cart,3,2026-01-05 08:05:47.306638
207,100,add_to_cart,2,2026-01-05 08:04:47.306638
229,139,add_to_cart,2,2026-01-05 08:03:47.306638
853,118,purchase,4,2026-01-05 08:02:47.306638
910,175,view,3,2026-01-05 08:01:47.306638
578,171,view,2,2026-01-05 08:00:47.306638
75,171,add_to_cart,5,2026-01-05 07:59:47.306638
435,160,add_to_cart,1,2026-01-05 07:58:47.306638
103,111,view,1,2026-01-05 07:57:47.306638
422,160,view,3,2026-01-05 07:56:47.306638
704,132,view,4,2026-01-05 07:55:47.306638
764,144,view,5,2026-01-05 07:54:47.306638
738,189,view,3,2026-01-05 07:53:47.306638
806,191,add_to_cart,1,2026-01-05 07:52:47.306638
306,168,add_to_cart,3,2026-01-05 07:51:47.306638
98,107,view,5,2026-01-05 07:50:47.306638
850,124,view,2,2026-01-05 07:49:47.306638
798,190,view,5,2026-01-05 07:48:47.306638
335,145,view,2,2026-01-05 07:47:47.306638
859,186,add_to_cart,2,2026-01-05 07:46:47.306638
435,129,purchase,2,2026-01-05 07:45:47.306638
447,146,view,3,2026-01-05 07:44:47.306638
308,186,add_to_cart,1,2026-01-05 07:43:47.306638
249,148,purchase,3,2026-01-05 07:42:47.306638
166,146,add_to_cart,1,2026-01-05 07:41:47.306638
481,183,view,5,2026-01-05 07:40:47.306638
335,181,purchase,4,2026-01-05 07:39:47.306638
542,117,view,5,2026-01-05 07:38:47.306638
759,165,view,3,2026-01-05 07:37:47.306638
106,167,view,3,2026-01-05 07:36:47.306638
563,193,view,1,2026-01-05 07:35:47.306638
81,132,view,3,2026-01-05 07:34:47.306638
133,135,view,2,2026-01-05 07:33:47.306638
797,181,view,3,2026-01-05 07:32:47.306638
900,200,add_to_cart,1,2026-01-05 07:31:47.306638
138,118,purchase,1,2026-01-05 07:30:47.306638
184,127,view,2,2026-01-05 07:29:47.306638
401,139,purchase,1,2026-01-05 07:28:47.306638
330,183,purchase,4,2026-01-05 07:27:47.306638
785,196,add_to_cart,5,2026-01-05 07:26:47.306638
508,175,view,3,2026-01-05 07:25:47.306638
852,114,add_to_cart,4,2026-01-05 07:24:47.306638
69,140,purchase,3,2026-01-05 07:23:47.306638
546,138,add_to_cart,4,2026-01-05 07:22:47.306638
774,101,view,3,2026-01-05 07:21:47.306638
53,162,view,2,2026-01-05 07:20:47.306638
450,128,add_to_cart,1,2026-01-05 07:19:47.306638
205,173,view,1,2026-01-05 07:18:47.306638
126,165,view,2,2026-01-05 07:17:47.306638
747,150,view,4,2026-01-05 07:16:47.306638
43,174,add_to_cart,5,2026-01-05 07:15:47.306638
752,176,purchase,4,2026-01-05 07:14:47.306638
883,109,view,1,2026-01-05 07:13:47.306638
111,113,purchase,5,2026-01-05 07:12:47.306638
761,181,view,3,2026-01-05 07:11:47.306638
663,150,add_to_cart,5,2026-01-05 07:10:47.306638
183,172,add_to_cart,4,2026-01-05 07:09:47.306638
848,138,add_to_cart,2,2026-01-05 07:08:47.306638
95,127,purchase,3,2026-01-05 07:07:47.306638
374,102,view,4,2026-01-05 07:06:47.306638
912,183,purchase,3,2026-01-05 07:05:47.306638
520,169,view,5,2026-01-05 07:04:47.306638
900,126,add_to_cart,1,2026-01-05 07:03:47.306638
360,101,add_to_cart,4,2026-01-05 07:02:47.306638
900,192,add_to_cart,2,2026-01-05 07:01:47.306638
696,137,view,5,2026-01-05 07:00:47.306638
281,102,purchase,4,2026-01-05 06:59:47.306638
195,115,view,2,2026-01-05 06:58:47.306638
864,193,view,4,2026-01-05 06:57:47.306638
195,139,add_to_cart,5,2026-01-05 06:56:47.306638
667,101,view,4,2026-01-05 06:55:47.306638
93,180,add_to_cart,3,2026-01-05 06:54:47.306638
672,140,view,5,2026-01-05 06:53:47.306638
61,111,view,4,2026-01-05 06:52:47.306638
634,134,add_to_cart,1,2026-01-05 06:51:47.306638
51,164,view,4,2026-01-05 06:50:47.306638
403,154,view,3,2026-01-05 06:49:47.306638
789,144,add_to_cart,2,2026-01-05 06:48:47.306638
5,178,view,2,2026-01-05 06:47:47.306638
466,189,add_to_cart,2,2026-01-05 06:46:47.306638
604,200,view,1,2026-01-05 06:45:47.306638
682,184,add_to_cart,3,2026-01-05 06:44:47.306638
829,161,add_to_cart,5,2026-01-05 06:43:47.306638
534,148,add_to_cart,2,2026-01-05 06:42:47.306638
405,194,view,3,2026-01-05 06:41:47.306638
838,124,add_to_cart,4,2026-01-05 06:40:47.306638
513,122,add_to_cart,1,2026-01-05 06:39:47.306638
645,123,add_to_cart,3,2026-01-05 06:38:47.306638
